publishedAt,authorDisplayName,textDisplay,likeCount
2022-06-17T06:29:02Z,@secretagent1498,Lah itu kan rusun tempat waktu si ibu melakukan ritual sekte di film pertama. Jgn2 malah di rusun itu byk setan sm pengikut sekte ngmpul. Wah menarique. Pasti byk plot twist,0
2022-06-17T06:28:08Z,@choishiber7439,"Mau nonton pengabdi setan 2 tapi blm nonton yg pertama, kira kira ceritanya masih nyambung gak yah?",0
2022-06-17T06:38:50Z,@mochfaiz573,Nyambung kak film kedua ini lanjutan dari yang pertama.,0
2022-06-17T07:07:54Z,@kanalevi,"nanti ga tau backgroundnya. nonton aja dulu yg pertama, msh agustus ni filmnya",0
2022-06-17T06:25:06Z,@philosophyofourbrain,Pocongnya buat aku terkejut..,0
2022-06-17T06:24:27Z,@jerapahputih,Ah yes communi..,0
2022-06-17T06:22:14Z,@muhlisacep1933,Wah Wajib nonton inimah,0
2022-06-17T06:21:40Z,@hanifpramurosa8937,"kalo sampe ni film jumlah penontonnya gak bisa menyamai atau melebihi film KKN kemarin, gak paham lagi sih gw",0
2022-06-17T06:21:31Z,@yukiku1520,"Akhirnya adalagi calon film bagus yang worth it ditunggu, gasabar... ❤️❤️",2
2022-06-17T06:21:29Z,@fermicarus,gokil cinematography sama color gradenya anjissssss,0
2022-06-17T06:20:20Z,@muhammaddafa767,"menarik nih , rumah susun jarang bgt buat syuting horor",0
2022-06-17T06:19:31Z,@yuyunningsih4333,Itu CGI ya? CGI ga sih yg awalnya itu,0
2022-06-17T06:16:22Z,@yanmoaza496,"Film besutan joko anwar ngk ada yang mengecewakan, wajib nonton.",0
2022-06-17T06:15:32Z,@Vita-wg9eu,Yg ke satu aja saya nontonnya tutup mata pas bagian setan mau nongol atau jumpscare. Seremm bgt...yg kedua siap siap tutup mata aja,0
2022-06-17T06:14:19Z,@jeversonalvonzo3812,Gw udah tunggu2 nih filem...<br>Great!!!!,0
2022-06-17T06:13:34Z,@user-ee4io6lx5u,Gk sabar nunggu 4 Agustus,0
2022-06-17T06:13:26Z,@dirisendiri5849,Aaa nunggu bangett 😍,0
2022-06-17T06:09:53Z,@firmanadiprabowo5816,ga sabar gw ktimbang KKN ga jelas 😂,0
2022-06-17T06:08:13Z,@yantisafitri5463,Harus bangetttt siihhh iniiii nontonn hehehhehehee,0
2022-06-17T06:07:28Z,@muhilham6402,Adegan yg dansa itu dmn anjir?,0
2022-06-17T06:07:12Z,@officialkata29,Sangar,0
2022-06-17T06:04:09Z,@aarif9078,"<a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=107"">1:47</a> Lilis Karlina???",0
2022-06-17T06:03:57Z,@rjagung6350,PS2 kualitas bukan viral doang,0
2022-06-17T06:03:54Z,@rezafahlevirafsanzani3770,Harap&quot; Nih film bisa lebih meledak dan ramai penonton dibanding Film sebelah.,0
2022-06-17T06:03:37Z,@nikenokta15,Ga sabar,0
2022-06-17T06:03:37Z,@gssatyaa,bisa tembus 10jt penonton ga ya? semoga bisaaaa. ga sabar liat langsung di bioskop,5
2022-06-18T10:32:22Z,@ratnajuwita7756,Kayanya mentok 5jt,0
2022-06-19T08:50:15Z,@MasWarmindo20,Agak sulit....film2 bagus gini malah terbatas penggemarnya...yg bener2 penggemar horor tanpa gimmick,0
2022-07-25T12:30:32Z,@savasava9923,"@KingVendrick18 ya tergantunglah, gk semua orang indonesia suka dengan film horror, gua aja gk bakal nonton nih movie ya karena gua takut",0
2022-06-17T06:02:15Z,@fitrianifitriani2042,Gila ini dia yg di tunggu2,0
2022-06-17T06:00:48Z,@Latif_mone,"Pas awal2 nonton pengabdi setan 1 serasa kayak film horor terkenal holywood, tp di bagian akhir film saat kemunculan mayat hidup, padahal bisa hilang tp ngejar orang dalam rumah terhalang oleh pintu. Dalam hati bilang kok gini, aneh jadinya.",0
2022-06-17T06:28:29Z,@lovemikeee,"Itukan zombie, mana ada zombie nembus pintu",0
2022-06-17T07:30:15Z,@Latif_mone,@@lovemikeee maka dari itu knp pake acara hilang saat muncul dan pergi nya zombi2 itu.,0
2022-06-17T05:59:39Z,@a.victoreza996,"NAH, INIIIIII yang GUE TUNGGU!!",0
2022-06-17T05:59:06Z,@tarraoktara8354,Saingan fill KKN ini. Wajib nonton 🙂,0
2022-06-17T05:57:49Z,@koprasofficialchannel6732,"Yakin!!!! Wajib nonton ini. Trailerrnya aja bikin merinding dan seram abissss,,, nahan napas liat trilernya",0
2022-06-17T05:57:08Z,@muhamadramdan5518,Gila,0
2022-06-17T05:56:44Z,@victorliu0011,Rumah dp 0% emang serem.,0
2022-06-17T05:56:37Z,@giniyah1468,"Ini kayanya bakal go internasional lagi dah, orang luar negeri yg udah nnton S1 pasti juga pgn nnton S2 nya ini.",51
2022-06-17T05:55:12Z,@setyoprihandono3573,Sujiwo Tejo ikut main film ?,0
2022-06-17T05:53:10Z,@imashediatiusman5624,Masih lama bgt lagi🙄 udah penasaran bangettttt,0
2022-06-17T05:52:09Z,@Rabisme,"Yaahhh.. kok msh lama yaa, msh agustus.<br>Pdhl ga sabar bgt stlh liat trailernyaa 😭😭😭",0
2022-06-17T05:51:44Z,@tenelisss,Sekarang aku tidak melihat rumah susun dengan sama lagi,0
2022-06-17T05:51:27Z,@ulinnuha6909,semoga bisa ngalahin kkn. sayang scene yg ada pocongnya td kurang greget pocongnya. harusnya pocongnya ga usah dibuka biar lebih greget,0
2022-06-17T05:50:48Z,@arieffarifin175,"Kapan tayang di malaysia,bisa info gak??",0
2022-06-17T05:49:41Z,@inrasugibdola4890,wah gila sih,0
2022-06-17T05:49:34Z,@otsuraandes4382,Rusun nya terlalu modern 👍,0
2022-06-17T05:48:26Z,@pocongduloh1945,Entahlah gw gak sabar mau nonton Halloween Ends,1
2022-06-17T05:48:16Z,@titaerlina2726,Ada baleee!!?,0
2022-06-17T05:46:56Z,@sukmaraadiwinata9868,Wajib 10 juta ke atas ..kalahin kkn on dancer village,0
2022-06-17T05:45:35Z,@kanalevi,"anj kaget, nonton trailer siang bolong aja masih bikin takut 😭",0
2022-06-17T05:44:04Z,@nurdinbinmahmur1658,"Suasana jadulnya oke, apartment mirip film the Raid, jumpscare kurang mencekam",1
2022-06-17T05:42:22Z,@gunturhanafi,ayo tekel si KKN,0
2022-06-17T05:42:14Z,@mna2789,"Bangssstt trailernya aja serem abis 😭<br>Ini masih ada aura2 dari film pendek joko anwar :siksa kubur, terutama yang scene pocong dan di ruang sempitnya 🔥👍<br>Baru trailer gw udah merinding, emang lah joko anwar bgst! 👏",0
2022-06-17T05:41:47Z,@drivseff5757,Pengapdi setan 1 trailer nya lebih keren sih yng 2 ni sound nya doang yng ngagetin,0
2022-06-17T05:40:56Z,@mt-zy9zs,"Gw jadi curiga sama bapaknya,jangan2 dia yg jahat",0
2022-06-17T05:40:06Z,@andreasspputra,"Ini baru film niat , film KKN yang B aja bisa tembus 7 juta++ , masa pengabdi setan 2 ga bisa",0
2022-06-17T05:39:50Z,@nyomanagathamp358,bagusan desa penari,0
2022-06-17T05:37:42Z,@cassava1234,keren nih ...,0
2022-06-17T05:37:33Z,@luberdogerofficial468,tidak sabarrr,0
2022-06-17T05:33:35Z,@jibrilmuthahhar4773,The Raid mati lampu,0
2022-06-17T05:32:56Z,@Gun130883,SIAPA LO? wkwkwkwk sungguh adegan yg membagongkan kl ngeliat kayak gt msh bs nanya siapa lo.,0
2022-06-17T05:32:32Z,@azismy9300,Can’t wait!!!!!!!!!!,0
2022-06-17T05:32:29Z,@sandygandari,seru nihh!!!,0
2022-06-17T05:31:54Z,@darnadomo2910,Q tunggu neh😂😂,0
2022-06-17T05:31:26Z,@Mr10203040,"I love Joko Anwar&#39;s movies, but please, alur endingnya semoga ga dadakan keroyokan seperti Satan&#39;s Slaves 1 dan Impetigore",0
2022-06-17T07:12:06Z,@kanalevi,"ending satans slaves pertama bagus, kalo impetigore kbanyakan eksposisi. tp ga sehancur endingnya ratu ilmu hitam yg ditulis jokan",1
2022-06-17T09:49:33Z,@Mr10203040,"@@kanalevi Agree! Perjalanan alur cerita yang terkesan misterius dan &quot;slow-cook&quot; ala JokAn emang bikin ceritanya matang sempurna... harusnya. Tapi endingnya seperti masakan diangkat tiba-tiba, jadi terkesan setengah jadi.",0
2022-06-17T05:31:17Z,@matzyan8804,Fachri Akbar nya ga ada ya?,0
2022-06-17T05:30:53Z,@mahra4660,Deuh.. Pasti ngantri.. Tiket online hrs pun gercep,0
2022-06-17T05:29:27Z,@Sam_Ari_,TIDAK AKAN ADA YANG MENANDINGI JUMLAH PENONTON KKN,0
2022-06-17T05:25:59Z,@ernipurwidyaningsih8160,"Kalo Bapak meninggal...<br>Jangan-jangan,hantunya bapak yg nerror anak anak...<br>Trus...Ada penggalan lirik lagu kelam malam yg waktu PS1...<br>&quot;berbaring di dadamu <br>Lupakan khianat yg lalu&quot;<br>Mnurut kalian Bapak udah berkhianat apa ya ke ibu..",0
2022-06-17T05:25:13Z,@xdubsx,"pertama kali nemu film horror indonesia yang alur ceritanya jelas, gak bikin &quot;loh trus si A tadi gimana, trus kenapa kok tiba-tiba jadi gini sih, dan sebagainya&quot; presentasinya pas banget, nggak kecepeten juga nggak kelamaan. selesai nonton film merasa puas dan yah udah cukup jelas. keren! 👻👻❤️❤️",58
2022-06-17T05:21:56Z,@geezrobert3283,pengabdi setan satu sampe tayamg di beberapa negara gak sih dulu sampe judul nya satan Slaves,0
2022-06-17T05:17:46Z,@gamauliat,&quot;siapa lu?&quot; gua reflek banget teriak &quot;IBUUUUUU&quot;,0
2022-06-17T05:17:17Z,@pantat_kuali,Film horror indonesia fav spananjang masa......,0
2022-06-17T05:16:02Z,@ellaa7177,Film paling keren daripada yg lain si,0
2022-06-17T05:15:49Z,@RASmenolaktua,Semoga menakutkan,0
2022-06-17T05:15:44Z,@topinfotvid,Gila sih ini film bakal pecah banget sih sumpah... Dari sini aja kelihatan kualitasnya udah gak kaleng-kaleng. Pada nyesel lah kalo gak nonton langsung premiere nya di bioskop!!,7
2022-06-17T05:14:03Z,@Nathan-up1nx,"Haduh, liat scene pas hidupin korek api trus ada pocong rebahan bikin trauma anjir, soalnya pernah ngalamin kek gitu. Mana serem banget lagi😰",0
2022-06-17T05:12:36Z,@ndrapramana,waah the raid versi hantu,0
2022-06-17T05:09:43Z,@bagoes99,"ayo tembusin 10JT penonton 1 jam pertama,.",0
2022-06-17T05:09:12Z,@novendraadri4576,"Pas adegan nyalain korek, trus ada pocong 2 anjir, gw auto merinding, brasa pocongnya ngeliat gw.",0
2022-06-17T05:08:43Z,@haryadioke8853,Dari trailer nya kelihatan bagus film dan jumpscare nya mudah2an meledak film nya .. cuma takut nya jln cerita nya jd lebih ke rusun berhantu ya mudah2an plot cerita nya nyambung ama judul nya,0
2022-06-17T05:48:58Z,@DoughyDewey,cerita lanjutan misteri yang belum terkuak dari pertama kok jadi rusun berhantu 🤭,0
2022-06-17T07:17:37Z,@kanalevi,"sepertinya lebih ke orang2 di rusun pengikut sekte setannya deh soalnya pada tampang mencurigakan, di ending film sebelumnya tetangganya pengikut jg. kayaknya keluarganya ditempel sama ibunya gitu, diikuti kemana2.",0
2022-06-17T05:07:38Z,@fhour9306,Ratu Felisha cantik banget Gilakk,0
2022-06-17T05:06:02Z,@alsimanche,"<a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=108"">1:48</a> is that ratu felisha?",0
2022-06-17T05:05:53Z,@pramanaputri5999,Semoga gak melenceng dari ekspektasi. Gak sabar nonton lanjutnya,0
2022-06-17T05:04:12Z,@stella7088,mungkin banyak jumpscare 😅,0
2022-06-17T05:03:12Z,@stella7088,"di pengabdi setan 2 , gua kepo ma tas bapaknya + isi lagu di radionya.",0
2022-06-17T05:00:52Z,@fina_spt,"Gue berani nontonnya, fix!",0
2022-06-17T04:58:49Z,@winterviluv3112,Kayaknya harus nonton hari pertama ini sih,0
2022-06-17T04:56:34Z,@citramudtt,Pengabdi setan 1 aja ga bisa tidur kebayang terus hantu ibunya. Sekarang ada pocinya. Ga sabar buat nntn🙌,0
2022-06-17T04:56:10Z,@zainalmuttaqin4509,👍👍👍,0
2022-06-17T04:55:54Z,@bukangamers1360,"Kaburr, ada pengkor",0
2022-06-17T04:54:12Z,@wakygakyhaky0573,Kaget pas ada poci heh. Tapi karya Joko Anwar gapernah mengecewakan sumpah. Pengabdi setan s2 bakalan jadi salah satu list utama yang bakal gue tonton!!!,0
2022-06-17T04:54:02Z,@letisiaekarini8313,bisa-bisanya nanya &quot;Siapa loe?&quot; aku sih udah ngibrit cuy!,0
2022-06-17T04:53:45Z,@wildanatila8176,Gak sabar 🔥🔥,0
2022-06-17T04:51:34Z,@ZonaRiyanxPharsa,Gila sih ini.. vibes nya dapat... Jadi makin penasaran.. apa yang dilakukan sama bapak mereka. Apakah ibu nya datang kembali.. atau ayah nya juga melakukan hal sesat?.. wih mantap nih,0
2022-06-17T04:49:35Z,@emmanuelheazler9126,"emang cocoknya bkin horror daripada superhero bpk, Joko Anwar",0
2022-06-17T05:50:16Z,@DoughyDewey,belum liat janji joni ya 😂 kenal jokan kok sama horrornya doang,0
2022-06-17T06:05:27Z,@emmanuelheazler9126,@@DoughyDewey penikmat horror dan action superhero. Makanya saya judge dri kedua genre itu saja. Kalo uda masuk ke romance uda keluar konteks dri pernyataan saya dong,0
2022-06-17T04:48:42Z,@divaniaa,gasabarrrr,0
2022-06-17T04:45:52Z,@KMD_700k,Diam2 udah mau tayang aja.keren,0
2022-06-17T04:44:24Z,@cariyuli,latarnya ky The Raid,0
2022-06-17T04:42:07Z,@gentasoedjatmiko,"trailer nya kok biasa ajaa ya, padahal sama sama minim penampakan setannya sama yang film pertama. padahal, demi apapun aku nonton trailer film yang pertama sampe teriak padahal waktu itu nonton di kafe. semoga pecah lagi deh",0
2022-06-17T04:41:43Z,@lilinriskadiana8737,Serem bangt gw abis nonton trailer nya ga berani di diem dikamar sendiri wkwk,0
2022-06-17T04:38:40Z,@SahabatFilmKu,"Merinding parah, gilak gilak joko anwar emang the best",0
2022-06-17T04:38:22Z,@agungprayuda3530,I cant waitttttt,0
2022-06-17T04:36:35Z,@HarajukuBag.,"Waah rame nih, nontoon aah 👍",0
2022-06-17T04:31:17Z,@apaaja1609,Gue penakut tapi pengen tetep nonton gak sabarr,0
2022-06-17T04:30:33Z,@dikamujipamungkas5020,Nonton trailer aja kaget ..Sampe istighfar berulangkali😂😂😂 kalo nonton di bioskop apalagi ya🤣,0
2022-06-17T04:30:12Z,@yahyafahmi8558,vibesnya kayak Gundala,0
2022-06-17T04:29:47Z,@dogbiily,kurang serem,0
2022-06-17T04:27:55Z,@rizalrizal948,"TEAM YANG NONTON KARENA LIAT SIAPA YANG MENYUTRADARAI, BUKAN KARENA AKTOR NYA BUKAN KARENA GENRE. HEHE",0
2022-06-17T04:27:30Z,@Anonym_anomali,Ni Film nyambung gk Ama Pengabdi Setan yg pertama?,0
2022-06-17T04:34:26Z,@haexpi,nyambung bro,0
2022-06-17T04:26:20Z,@cuanelku,Aku sih yess!!!<br>Ini soal kualitas film yg ok bgt!,1
2022-06-17T04:25:50Z,@BigBoss-lu8xl,Seru sih ini pasti,0
2022-06-17T04:25:20Z,@InaElNaura27,"Yang sdh pernah lihat pengabdi setan 1, pasti ingin nonton lanjutan film iniii 😁👏👍",0
2022-06-17T04:25:06Z,@RayyanAqeel21,Seremm,0
2022-06-17T04:24:31Z,@nilmaarista9539,Can&#39;t wait,1
2022-06-17T04:24:12Z,@YopiYong,Interesting.,0
2022-06-17T04:22:43Z,@raflicoy6157,Di jaman era Modern ini Film Horror paling GG paraah sih.... Wajib harus Geser KKN sebagai film terlaris sepanjang masa.,0
2022-06-17T04:20:21Z,@zuliajulipret2238,"Bakal booming lg ini asli,, trailer nya aja udh bikin tkut",0
2022-06-17T04:19:31Z,@samsulsamsul2100,Moga aja film ini bs menyusul kesuksesan kkn di desa penari.,0
2022-06-17T04:18:37Z,@ishlahularham9032,anjing keren,0
2022-06-17T04:18:27Z,@jn7940,AAA excited!!!!,0
2022-06-17T04:16:51Z,@MrDickydarmawan,Gak sabar ihhh,0
2022-06-17T04:16:40Z,@khoirulanam-km6pv,Kok levelnya turun,0
2022-06-17T04:16:16Z,@rick507,"Trailer nya aja uda serem, semoga sukses kaya yang pertama",0
2022-06-17T04:13:53Z,@MsDavidzz,jagat bumi langit gimna ceritanya ?,0
2022-06-17T04:13:18Z,@Caspianstrill,Malah kyk film action 😑,0
2022-06-17T04:11:17Z,@rizkyugrasena,Malu sih ini kalo sampe kalah penonton dari KKN di desa penari,0
2022-06-17T04:10:49Z,@yuhihe,Yay sekuel 😊,0
2022-06-17T04:09:10Z,@bapakkocheng,Pengab di (isi sendiri),0
2022-06-17T04:08:15Z,@yosepussanto8959,pengabdi setan 1 aja nonton nya di ulang ulang apalagi ini pasti seru banget,0
2022-06-17T04:05:48Z,@dimasdwin3288,tempat the raid,0
2022-06-17T04:00:58Z,@adihbongkrek7617,Apakah tiket penjualnyan bisa mengalahkan film KKN,0
2022-06-17T03:59:22Z,@wish1602,Rumah 2... <br>lantai aja udh... <br>serem bgt apalagi ini...<br>14 lantai...pasti kaya rollercoaster....,0
2022-06-17T03:59:20Z,@kikichan3337,"Joko anwar emg,  tdk diragukan",0
2022-06-17T03:58:49Z,@Bobby59452,Emang beda sih pengabdi setan ini 🤣🤣. Mantap joko anwar,0
2022-06-17T03:56:16Z,@raniduaempat6673,Gk sabar nunggu sampai tgl 4 Agustus..<br>film yg udah lama banget ditunggu tunggu...,0
2022-06-17T03:56:09Z,@yodhaaditya9301,Pengabdian setan 2 komunis,0
2022-06-17T03:56:08Z,@tsmovvie,Apa film ini nantinya juga akan ditayangkan di Jepang?,0
2022-06-17T03:56:05Z,@faraa_0,setan : siapa hayoo...,0
2022-06-17T03:54:06Z,@VITAMINC1000,Gak sabar nungguin nya 😭 lama bgt agustus huhu,0
2022-06-17T03:53:05Z,@budirisanto5495,YESSSS AKHIRNYAAAA...!!! Setelah menanti 7 purnama akhirnya muncul juga,1
2022-06-17T05:24:56Z,@ruheen1131,7 purnama itu cm 7 bulan....klo yg ini dr Thun 2017 ...brtti brp purnama?,0
2022-06-17T05:30:09Z,@budirisanto5495,"@@ruheen1131 <br>Oh iya bener juga,, 60 purnama kl gt,,luamaaa😂😂",0
2022-06-17T03:53:03Z,@thestreetpank5137,emang selalu oke nih mas joko ta u u,0
2022-06-17T03:52:13Z,@herubening5266,Gedungnya mirip dalam film The Raid,0
2022-06-17T03:47:51Z,@tahmidrc,oh no!!!,0
2022-06-17T03:47:44Z,@sitiuminadhifa4915,Bakalan nonton... 😇,0
2022-06-17T03:46:12Z,@dara9471,"<a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=118"">1:58</a><br>Siapa lo?<br>Udah tau kunti,masih nanya 🗿",1
2022-06-17T03:44:24Z,@butogamo,"Ini wajib tonton banget. Kalo kalian ngarepin bajakannya, bisa 4 taon lagi baru bisa nonton. Inget aja jaman Pengabdi Setan 1 dulu. Gada bajakannya sampe bertahun2. Mau ngga nonton film yg hype banget dan dibicarakan orang banyak 4 taon lagi? Wkwkwk",0
2022-06-17T03:44:08Z,@sandyaerlangga1992,"Yailah 2017 dulu tinggal di daerah yang angker di bilangan Bojonggede, pas banget nonton pengabdi setan pertama akhirnya pindah, pas banget lagi pindahnya ke Rusun sederhana taunya sesuai dengan rilisan pengabdi setan 2 juga yang latar belakanya RUSUN... -<i>__</i>",0
2022-06-17T05:16:57Z,@muhammadlabib3744,Rusunnya serem ga 😂,0
2022-06-17T06:02:52Z,@sandyaerlangga1992,"@@muhammadlabib3744 belakang jendela Tempat Pemakaman Umum, asli cek aja di bilangan Jaktim 😅.. lumayan creppy sih",0
2022-06-17T03:43:19Z,@febbymartianti3262,Wajib nonton ini mah ... bakal lebih tegang ini yg kedua,0
2022-06-17T03:42:31Z,@gustianheru1913,Semoga bisa tembus melebihi film kemarin yang viral,0
2022-06-17T03:40:55Z,@abdulrohim8290,Bakalan jadi boming ni kaya film KKN,1
2022-06-17T03:39:03Z,@djakasatria7802,Baru aja semalam nton yg jadulnya,0
2022-06-17T03:39:02Z,@NunuAzka,That “siapa lo?” 😩😩😩😩,1
2022-06-17T03:38:50Z,@imas7773,Keren bgttt merinding nntn trailernya,4
2022-06-17T03:37:46Z,@briano66,pas banget sama hari ulang tahun sy tayang filmnya tp percuma gd yg peduli haha,0
2022-06-17T03:37:44Z,@noctosecretgarden5206,"<a href=""https://www.youtube.com/watch?v=8LIHcd7WfWI&amp;t=97"">1:37</a> yg ak suka dr karya joko anwar adalah, film nya itu ga cmn ngeri di malam hari.. tp juga ngeri di siang hari.. Scary by daylight.",0
2022-06-17T03:37:21Z,@oviekato2116,Wow excited Nih nonton nya 👏,0
2022-06-17T03:35:20Z,@arnim_zola,Anjir ocongnya bikin kaget,0
2022-06-17T03:35:17Z,@dedisuhendi2841,Kaya ny ini lebih seru dari kkn,0
2022-06-17T03:34:48Z,@fajarwahyu9986,Tidak recomend!!,0
2022-06-17T03:30:35Z,@MrAthera,Moga2 bgus,0
2022-06-17T03:29:27Z,@yuliadamayanti1301,"film horor indonesia yg paling ga bisa lupa pengabdi setan,selain setannya indo bgt,seremnya jg mantab. semoga yg ke 2 ini ga kalah seru.",2
2022-06-17T12:10:49Z,@akunformalitas,Km yakin?,0
2022-06-17T03:29:24Z,@Miquofficial,Merindiiing bgt,0
2022-06-17T03:28:24Z,@anantachanel,Apakah akan Sukses seperti yang pertama ?,0
2022-06-17T03:28:10Z,@tiorif2788,harus bisa ngalahin KKN...  dari trailer nya keren banget.. semoga cerita menegangkan.. jumpscare mengerikan..,0
2022-06-17T03:25:18Z,@willimmahenri6790,Setanya gak serem.. B.aja<br>aku nunggu MuMun,0
2022-06-17T03:24:59Z,@naneunlily7106,Trailernya serem :&#39;( fix ini bakal laris sih filmnya,0
2022-06-17T03:24:41Z,@FoodandFoot,Pake ditanya lagi &quot;Siapa lu??&quot;,0
2022-06-17T03:24:22Z,@Ngaduyduy,Traillernya agak kurang menarik menurut pandangan saya . Maaf,0
2022-06-17T03:22:40Z,@Zi_iLee,"Ga nyesel degh gaes, ini film mantap horornya di jamin keren",0
2022-06-17T03:22:16Z,@bocilkematian2086,"setelah dibuat kecewa dengan film kentod kentod nakal, semoga bisa terobati sm film pengabdi setan 2. semoga aja lebih ngeri dari film yg pertama, soalny film yg pertama sukses buat gw ketar ketir sampe pengen mau pulang pas pertengahan film",0
2022-06-17T03:20:42Z,@bayyunurdiawan3601,Semoga tembus luar negri ni film 🤗 keren si,0
2022-06-17T03:20:31Z,@jakamahardika9422,Ini udah di bioskop blm?,0
2022-06-17T03:14:56Z,@mubarakbinzimah,Pengabdi Setan 1 Aja Udah Merinding Banget Pastilah Yang Kedua Ini Bakal Lebih Menegangkan,28
2022-06-17T03:13:51Z,@arsyandamaulana221,kualitas scoring nya bukan main .. serasa di atmosphire nya insidious dan conjuring  .....,0
2022-06-17T03:11:25Z,@ibnusabil7546,Pasti nonton bioskop ini sih,0
2022-06-17T03:10:37Z,@saifofficial9212,moga bs nnton nnti di bioskop,0
2022-06-17T03:09:49Z,@alimahbub2516,Horor paling di tunggu tahun ini..kaga sabar nunggu di tanggal 4 agustus .,8
2022-06-17T03:09:43Z,@glonerian9186,&quot;Ingin ku~ kembaalii dataanng.... &quot; kata ibuk.,0
2022-06-17T03:08:15Z,@penyintascovid-1961,trailer aja dibikin di awal kalemmm begitu akhir trailer terasaaa bgt adrenalinnya<br>gak sabar ma filmnya,0
2022-06-17T03:08:02Z,@zaynmalik9262,Ga sabar 😬😬,0
2022-06-17T03:07:47Z,@artcutsatisfying942,"Pengabdi Setan yang pertama horornya sampek kebawak mimpi,  lah ini trilernya kebayang2 sampek mau tidur.  Wajib trending sih ini.  Panjang umur buat perfilman Indonesia semoga bisa go International",39
2022-06-17T21:58:30Z,@zainirfan8746,"Bener..., Psikologis banget horornya 😭",0
2022-06-18T04:43:59Z,@artcutsatisfying942,"@@zainirfan8746 yups,  ga kebayang ntar filmnya kayak apa. Wajib nonton sih ini",0
2022-06-18T13:08:03Z,@yuliono.a1625,bagaimana dengan versi originalnya ?,0
2022-06-22T13:14:59Z,@website8985,B aja lu nya aja kebayang bayang terus karna takut kaya ade gw nonton ambulance ga bisa tidur sendirian,0
2022-08-04T23:30:29Z,@armandika182,@@zainirfan8746 nggak juga. Indo belum pernah bikin horor psikologis. Film jokan tuh horor supranatural kaya james wan.,0
2022-06-17T03:04:50Z,@ekazahra1234,Pas nonton pengabdi setan 1..entah kenapa abis nonton masih berasa ngeri berasa aneh berasa seremnya ga abis2.tapi ga sabar buat yang kedua..,0
2022-06-17T03:04:15Z,@scarletthood2180,"Keren banget parah. Wajib nonton banget di bioskop dan kayaknya bakal bikin gabisa tidur malemnya. Aku suka ambience nya dapet banget, lokalnya kerasa banget dan itu yang bikin nambah horor",18
2022-06-17T03:02:44Z,@Iman-wi2qb,Wahh joko anwar. Mantep nih film,0
2022-06-17T03:02:38Z,@valtos.e9452,Conjuring versi indo,0
2022-06-17T03:01:49Z,@misteriusomnia6376,"Yang bilang &quot;DUKUNG PERFILM AN INDONESIA&quot; Apa kabar Satria Dewa Gatotkaca, yg belum di tonton aja udah di Judge Negatif, *NetizenIndonesia😑",0
2022-06-17T03:00:04Z,@reyarsyad,"Plisss gua pengen nikah dulu dong sebelum bisa nonton film ini barengan, tapi belum ada calonnya nihh weyyy!!!!",0
2022-06-17T02:59:35Z,@planb6310,😱,0
2022-06-17T02:58:58Z,@aldydharma2148,"seru sih karena di rusun, beda sm di desa sm di vila",0
2022-06-17T02:56:14Z,@sachan0325,Baru aja kemarin rewatch udah muncul trailer,0
2022-06-17T02:56:11Z,@evanalkahfy1678,"Finally.. Penantian panjang Akhirnyaaaaa terbayarkan di 4 Agustus 2022,, gak Sabarrrr gaessss 🤗🤗🤗",2
2022-06-17T02:54:51Z,@denaaulianurulannisa4294,LET&#39;S GO!!!🔥🔥🔥,0
2022-06-17T02:52:10Z,@jandelnico1310,Will this be released internationally?,0
2022-06-17T02:50:44Z,@QWERTY-12I,Film horor terbaik Indonesia,0
2022-06-17T02:49:33Z,@adhimasgilang482,Hwaaa ga sabar tembus 10jt yok!!!,0
2022-06-17T02:46:00Z,@irfannfz5724,"Joko anwar gk pernah gagal bikin film horor, semoga film pengabdi setan ini panjang ceritanya kayak the conjuring bergarap bgt",0
2022-06-17T02:43:56Z,@jasudrajat2415,wow...,0
2022-06-17T02:43:53Z,@ririran4435,Film kalau bagus trailer aja keren. 😅,0
2022-06-17T02:42:42Z,@irfannfz5724,Wah film favorit saya nih,0
2022-06-17T02:40:56Z,@juliowahyuapandi,"masih ada aja yg belain KKN, kalo film jelek ya bilang aja jelek gausah sosoan menyuarakan dukung film Indonesia, kalo kalian lembek ga kritik film nasional ya ujungnya gabakal maju-maju kualitas film Indonesia",0
2022-06-17T02:38:59Z,@michaeloey5793,woohhh,0
2022-06-17T02:38:00Z,@okeydokeu6859,Gw aja nonton  pengabdi setan yang pertama nonton satu kali belum berani nonton lag karena masih takut... Yang kedua ini wajib saya nonton pengen tau berapa lama saya bakal takut lagi haha... Keren... Bikin penasaran,0
2022-06-17T02:37:25Z,@pabloo1618,ngeri juga ya 2 pocong itu muncul di layar bioskop segede itu,1
2022-06-17T02:36:46Z,@ARSIPILMUINDONESIA,SEMOGA TIDAK MENGECEWAKAN SEPERTI MAHASISWA KKN 🤣,0
2022-06-17T02:36:31Z,@fallazuhdi9876,Ini set latar tahun brp ya kira kira..sudah lebih modern kayak 90an,0
2022-06-17T02:32:43Z,@HariKristiyanto,Camping sambil nonton trailer PS2 🤣🤣,0
